alighogy		adverb-| 〈vmely esemény, cselekvés, történés ritka voltának kif-ére〉	adverb-| A szóban forgó mennyiséget, számot kevés híján elérve	none
alighogy		adverb-| 〈vmely esemény, cselekvés, történés ritka voltának kif-ére〉	adverb-| <Tagadással együtt: valamely várható, valószínű, fenyegető esemény vagy cselekvés bevezetésére:> kicsibe múlt, hogy … nem …; csaknem, majdnem	none
alighogy		adverb-| 〈vmely idő-, kül. napszak, ill. vmely tevékenység, folyamat kezdeti szakaszának jelölésére〉	conjunction-|  <Annak kifejezésére, hogy a vele kapcsolt mondatban foglalt cselekvés, történés, állapot még jóformán be sem fejeződött, mikor a másik mondatbeli megkezdődik; a főmondatban gyak. máris, azonnal, rögtön határozószó nyomósítja a két mondat cselekvésének érintkezését:> mihelyt, amint	none
alighogy		adverb-| 〈vmely idő-, kül. napszak, ill. vmely tevékenység, folyamat kezdeti szakaszának jelölésére〉	conjunction-| <Annak érzékeltetésére, hogy a vele kapcsolt mellékmondatban foglaltak után vmi nem várt, meglepő, szokatlan cselekvés, történés, állapot következik be; a következő mondatot rendsz. s kötőszó vezeti be.>	none
alighogy		adverb-| 〈vmely idő-, kül. napszak, ill. vmely tevékenység, folyamat kezdeti szakaszának jelölésére〉	adverb-| <Vmely kívánatos állapot, tulajdonság nagyon kis mértékére, vmely cselekvés végrehajtásának alig lehetséges voltára, végbemenésének nehézségeire utalva:> éppen csak, éppen (csak) hogy, nagy nehezen, de azért …	none
alighogy		adverb-| 〈vmely idő-, kül. napszak, ill. vmely tevékenység, folyamat kezdeti szakaszának jelölésére〉	adverb-| <Mennyiség- v. számfogalom neve előtt, azzal együtt:> körülbelül a szóban forgó, csekélynek tartott mennyiségű, számú; alig	none
alighogy		adverb-| 〈vmely idő-, kül. napszak, ill. vmely tevékenység, folyamat kezdeti szakaszának jelölésére〉	adverb-| A szóban forgó mennyiséget, számot kevés híján elérve	none
alighogy		adverb-| 〈vmely idő-, kül. napszak, ill. vmely tevékenység, folyamat kezdeti szakaszának jelölésére〉	adverb-| <Tagadással együtt: valamely várható, valószínű, fenyegető esemény vagy cselekvés bevezetésére:> kicsibe múlt, hogy … nem …; csaknem, majdnem	none
alighogy		particle-| 〈annak kif-ére, hogy vmi a jelölt csekélynek tartott mennyiséget, mértéket éppen hogy csak eléri, hogy nagyjából annyi〉	conjunction-|  <Annak kifejezésére, hogy a vele kapcsolt mondatban foglalt cselekvés, történés, állapot még jóformán be sem fejeződött, mikor a másik mondatbeli megkezdődik; a főmondatban gyak. máris, azonnal, rögtön határozószó nyomósítja a két mondat cselekvésének érintkezését:> mihelyt, amint	none
alighogy		particle-| 〈annak kif-ére, hogy vmi a jelölt csekélynek tartott mennyiséget, mértéket éppen hogy csak eléri, hogy nagyjából annyi〉	conjunction-| <Annak érzékeltetésére, hogy a vele kapcsolt mellékmondatban foglaltak után vmi nem várt, meglepő, szokatlan cselekvés, történés, állapot következik be; a következő mondatot rendsz. s kötőszó vezeti be.>	none
alighogy		particle-| 〈annak kif-ére, hogy vmi a jelölt csekélynek tartott mennyiséget, mértéket éppen hogy csak eléri, hogy nagyjából annyi〉	adverb-| <Vmely kívánatos állapot, tulajdonság nagyon kis mértékére, vmely cselekvés végrehajtásának alig lehetséges voltára, végbemenésének nehézségeire utalva:> éppen csak, éppen (csak) hogy, nagy nehezen, de azért …	none
alighogy		particle-| 〈annak kif-ére, hogy vmi a jelölt csekélynek tartott mennyiséget, mértéket éppen hogy csak eléri, hogy nagyjából annyi〉	adverb-| <Mennyiség- v. számfogalom neve előtt, azzal együtt:> körülbelül a szóban forgó, csekélynek tartott mennyiségű, számú; alig	none
alighogy		particle-| 〈annak kif-ére, hogy vmi a jelölt csekélynek tartott mennyiséget, mértéket éppen hogy csak eléri, hogy nagyjából annyi〉	adverb-| A szóban forgó mennyiséget, számot kevés híján elérve	exact
alighogy		particle-| 〈annak kif-ére, hogy vmi a jelölt csekélynek tartott mennyiséget, mértéket éppen hogy csak eléri, hogy nagyjából annyi〉	adverb-| <Tagadással együtt: valamely várható, valószínű, fenyegető esemény vagy cselekvés bevezetésére:> kicsibe múlt, hogy … nem …; csaknem, majdnem	none
alighogy		conjunction-| mihelyt,  amint 	conjunction-|  <Annak kifejezésére, hogy a vele kapcsolt mondatban foglalt cselekvés, történés, állapot még jóformán be sem fejeződött, mikor a másik mondatbeli megkezdődik; a főmondatban gyak. máris, azonnal, rögtön határozószó nyomósítja a két mondat cselekvésének érintkezését:> mihelyt, amint	narrower
alighogy		conjunction-| mihelyt,  amint 	conjunction-| <Annak érzékeltetésére, hogy a vele kapcsolt mellékmondatban foglaltak után vmi nem várt, meglepő, szokatlan cselekvés, történés, állapot következik be; a következő mondatot rendsz. s kötőszó vezeti be.>	none
alighogy		conjunction-| mihelyt,  amint 	adverb-| <Vmely kívánatos állapot, tulajdonság nagyon kis mértékére, vmely cselekvés végrehajtásának alig lehetséges voltára, végbemenésének nehézségeire utalva:> éppen csak, éppen (csak) hogy, nagy nehezen, de azért …	none
alighogy		conjunction-| mihelyt,  amint 	adverb-| <Mennyiség- v. számfogalom neve előtt, azzal együtt:> körülbelül a szóban forgó, csekélynek tartott mennyiségű, számú; alig	none
alighogy		conjunction-| mihelyt,  amint 	adverb-| A szóban forgó mennyiséget, számot kevés híján elérve	none
alighogy		conjunction-| mihelyt,  amint 	adverb-| <Tagadással együtt: valamely várható, valószínű, fenyegető esemény vagy cselekvés bevezetésére:> kicsibe múlt, hogy … nem …; csaknem, majdnem	none
alkonyodik		verb-| fokozatosan leszáll az esti szürkület	verb-| Fokozatosan beáll az esti szürkület, az alkony; az esti homály terjed; alkonyul	exact
alkonyodik		verb-| fokozatosan leszáll az esti szürkület	verb-| Elmúlóban, letűnőben van; vége felé jár	none
alkonyodik		verb-| 〈nap〉  lenyugszik,  leáldozik	verb-| Fokozatosan beáll az esti szürkület, az alkony; az esti homály terjed; alkonyul	none
alkonyodik		verb-| 〈nap〉  lenyugszik,  leáldozik	verb-| Elmúlóban, letűnőben van; vége felé jár	none
alkonyodik		verb-| (alkonyat idején) sötétté, ill. fénytelenné, homályossá válik vmi	verb-| Fokozatosan beáll az esti szürkület, az alkony; az esti homály terjed; alkonyul	none
alkonyodik		verb-| (alkonyat idején) sötétté, ill. fénytelenné, homályossá válik vmi	verb-| Elmúlóban, letűnőben van; vége felé jár	none
alkonyodik		verb-| vége felé közeledik, elmúlóban, letűnőben, ill. hanyatlóban van vmi	verb-| Fokozatosan beáll az esti szürkület, az alkony; az esti homály terjed; alkonyul	none
alkonyodik		verb-| vége felé közeledik, elmúlóban, letűnőben, ill. hanyatlóban van vmi	verb-| Elmúlóban, letűnőben van; vége felé jár	exact
bakfitty		noun-|  a talajra dőlve a fejen és a háton való átfordulás a test hosszában; bukfenc, ill. (magasból való) elugrás után ilyenféle átfordulás a levegőben; szaltó	noun-| Nekifutással végzett bakugrásos gyermekjáték: a játszók egyik része bakhátat (1) csinál, a másik szétterpesztett lábbal átugrik rajta, aztán szerepet cserélnek	none
bakfitty		noun-|  a talajra dőlve a fejen és a háton való átfordulás a test hosszában; bukfenc, ill. (magasból való) elugrás után ilyenféle átfordulás a levegőben; szaltó	noun-| Bakfittyet hány: fügét mutat	none
bakfitty		noun-|  a talajra dőlve a fejen és a háton való átfordulás a test hosszában; bukfenc, ill. (magasból való) elugrás után ilyenféle átfordulás a levegőben; szaltó	interjection-| <Felháborodás, lekicsinylés kifejezésére.>	none
bakfitty		noun-| csoportos bakugrás mint (gyermek)játék	noun-| Nekifutással végzett bakugrásos gyermekjáték: a játszók egyik része bakhátat (1) csinál, a másik szétterpesztett lábbal átugrik rajta, aztán szerepet cserélnek	exact
bakfitty		noun-| csoportos bakugrás mint (gyermek)játék	noun-| Bakfittyet hány: fügét mutat	none
bakfitty		noun-| csoportos bakugrás mint (gyermek)játék	interjection-| <Felháborodás, lekicsinylés kifejezésére.>	none
bakfitty		noun-| 〈fölényeskedő lekicsinylés kif-ére:〉 jelentéktelen, említésre sem méltó dolog	noun-| Nekifutással végzett bakugrásos gyermekjáték: a játszók egyik része bakhátat (1) csinál, a másik szétterpesztett lábbal átugrik rajta, aztán szerepet cserélnek	none
bakfitty		noun-| 〈fölényeskedő lekicsinylés kif-ére:〉 jelentéktelen, említésre sem méltó dolog	noun-| Bakfittyet hány: fügét mutat	none
bakfitty		noun-| 〈fölényeskedő lekicsinylés kif-ére:〉 jelentéktelen, említésre sem méltó dolog	interjection-| <Felháborodás, lekicsinylés kifejezésére.>	exact
bakfitty		noun-| 〈minimális megnyilatkozás kif-ére〉	noun-| Nekifutással végzett bakugrásos gyermekjáték: a játszók egyik része bakhátat (1) csinál, a másik szétterpesztett lábbal átugrik rajta, aztán szerepet cserélnek	none
bakfitty		noun-| 〈minimális megnyilatkozás kif-ére〉	noun-| Bakfittyet hány: fügét mutat	none
bakfitty		noun-| 〈minimális megnyilatkozás kif-ére〉	interjection-| <Felháborodás, lekicsinylés kifejezésére.>	none
bár_1		noun-| 〈nagyobb intézmény részeként is:〉 zenés(-táncos) éjszakai szórakozóhely	noun-| Éjjeli, rendsz. táncos mulatóhely; berendezésében jellegzetes a kiszolgálásra való magas pult és előtte támla nélküli magas székek	narrower
bár_1		noun-| 〈nagyobb intézmény részeként is:〉 rendsz. hosszú, keskeny pulttal és előtte magas, támla nélküli székekkel berendezett, italokat és egyszerűbb ételeket kínáló büfé, bisztró	noun-| Éjjeli, rendsz. táncos mulatóhely; berendezésében jellegzetes a kiszolgálásra való magas pult és előtte támla nélküli magas székek	broader
biztos_1		adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	adjective-| Olyan, amihez kétség nem fér, ami valóságnak, ténynek vehető	exact
biztos_1		adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	adjective-| Olyan, amit nem v. csak nehezen lehet megingatni, megzavarni v. benne változást előidézni.	none
biztos_1		adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	adjective-| Olyan, ami veszélytől védett, ami biztonságot nyújt	none
biztos_1		adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	adjective-| Biztonságos	none
biztos_1		adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	adjective-| Olyan, akiben, amiben feltétlenül bízhatunk; megbízható	none
biztos_1		adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	adjective-| Olyan <személy>, aki ritkán követ el hibát vmiben, aki nem könnyen téved	none
biztos_1		adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	adjective-| Biztos vmiben, vmiről, vmi felől: a) tudja, mit akar	none
biztos_1		adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	adjective-| Kétségtelen, nyilvánvaló	none
biztos_1		adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	adjective-| Bizonyára, biztosan, bizonyosan	none
biztos_1		adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	noun-| Olyan dolog, olyasmi, amelyben, amelynek valóságában, bekövetkezésében feltétlenül bízhatunk.	none
biztos_1		adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	adjective-| Olyan, amihez kétség nem fér, ami valóságnak, ténynek vehető	none
biztos_1		adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	adjective-| Olyan, amit nem v. csak nehezen lehet megingatni, megzavarni v. benne változást előidézni.	broader
biztos_1		adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	adjective-| Olyan, ami veszélytől védett, ami biztonságot nyújt	none
biztos_1		adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	adjective-| Biztonságos	none
biztos_1		adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	adjective-| Olyan, akiben, amiben feltétlenül bízhatunk; megbízható	none
biztos_1		adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	adjective-| Olyan <személy>, aki ritkán követ el hibát vmiben, aki nem könnyen téved	none
biztos_1		adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	adjective-| Biztos vmiben, vmiről, vmi felől: a) tudja, mit akar	none
biztos_1		adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	adjective-| Kétségtelen, nyilvánvaló	none
biztos_1		adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	adjective-| Bizonyára, biztosan, bizonyosan	none
biztos_1		adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	noun-| Olyan dolog, olyasmi, amelyben, amelynek valóságában, bekövetkezésében feltétlenül bízhatunk.	none
biztos_1		adjective-| egyértelmű(en meghatározott)	adjective-| Olyan, amihez kétség nem fér, ami valóságnak, ténynek vehető	none
biztos_1		adjective-| egyértelmű(en meghatározott)	adjective-| Olyan, amit nem v. csak nehezen lehet megingatni, megzavarni v. benne változást előidézni.	none
biztos_1		adjective-| egyértelmű(en meghatározott)	adjective-| Olyan, ami veszélytől védett, ami biztonságot nyújt	none
biztos_1		adjective-| egyértelmű(en meghatározott)	adjective-| Biztonságos	none
biztos_1		adjective-| egyértelmű(en meghatározott)	adjective-| Olyan, akiben, amiben feltétlenül bízhatunk; megbízható	none
biztos_1		adjective-| egyértelmű(en meghatározott)	adjective-| Olyan <személy>, aki ritkán követ el hibát vmiben, aki nem könnyen téved	none
biztos_1		adjective-| egyértelmű(en meghatározott)	adjective-| Biztos vmiben, vmiről, vmi felől: a) tudja, mit akar	none
biztos_1		adjective-| egyértelmű(en meghatározott)	adjective-| Kétségtelen, nyilvánvaló	exact
biztos_1		adjective-| egyértelmű(en meghatározott)	adjective-| Bizonyára, biztosan, bizonyosan	none
biztos_1		adjective-| egyértelmű(en meghatározott)	noun-| Olyan dolog, olyasmi, amelyben, amelynek valóságában, bekövetkezésében feltétlenül bízhatunk.	none
biztos_1		adjective-| olyan 〈dolog, kül. esemény, jelenség v. cselekedet, tevékenység〉, amely(nek várt hatása, eredménye) kétséget kizáróan v. nagy valószínűséggel bekövetkezik, ill. amelyre v. amelynek hatására, eredményére (feltétlenül) számítani lehet	adjective-| Olyan, amihez kétség nem fér, ami valóságnak, ténynek vehető	none
biztos_1		adjective-| olyan 〈dolog, kül. esemény, jelenség v. cselekedet, tevékenység〉, amely(nek várt hatása, eredménye) kétséget kizáróan v. nagy valószínűséggel bekövetkezik, ill. amelyre v. amelynek hatására, eredményére (feltétlenül) számítani lehet	adjective-| Olyan, amit nem v. csak nehezen lehet megingatni, megzavarni v. benne változást előidézni.	none
biztos_1		adjective-| olyan 〈dolog, kül. esemény, jelenség v. cselekedet, tevékenység〉, amely(nek várt hatása, eredménye) kétséget kizáróan v. nagy valószínűséggel bekövetkezik, ill. amelyre v. amelynek hatására, eredményére (feltétlenül) számítani lehet	adjective-| Olyan, ami veszélytől védett, ami biztonságot nyújt	none
biztos_1		adjective-| olyan 〈dolog, kül. esemény, jelenség v. cselekedet, tevékenység〉, amely(nek várt hatása, eredménye) kétséget kizáróan v. nagy valószínűséggel bekövetkezik, ill. amelyre v. amelynek hatására, eredményére (feltétlenül) számítani lehet	adjective-| Biztonságos	none
biztos_1		adjective-| olyan 〈dolog, kül. esemény, jelenség v. cselekedet, tevékenység〉, amely(nek várt hatása, eredménye) kétséget kizáróan v. nagy valószínűséggel bekövetkezik, ill. amelyre v. amelynek hatására, eredményére (feltétlenül) számítani lehet	adjective-| Olyan, akiben, amiben feltétlenül bízhatunk; megbízható	none
biztos_1		adjective-| olyan 〈dolog, kül. esemény, jelenség v. cselekedet, tevékenység〉, amely(nek várt hatása, eredménye) kétséget kizáróan v. nagy valószínűséggel bekövetkezik, ill. amelyre v. amelynek hatására, eredményére (feltétlenül) számítani lehet	adjective-| Olyan <személy>, aki ritkán követ el hibát vmiben, aki nem könnyen téved	none
biztos_1		adjective-| olyan 〈dolog, kül. esemény, jelenség v. cselekedet, tevékenység〉, amely(nek várt hatása, eredménye) kétséget kizáróan v. nagy valószínűséggel bekövetkezik, ill. amelyre v. amelynek hatására, eredményére (feltétlenül) számítani lehet	adjective-| Biztos vmiben, vmiről, vmi felől: a) tudja, mit akar	none
biztos_1		adjective-| olyan 〈dolog, kül. esemény, jelenség v. cselekedet, tevékenység〉, amely(nek várt hatása, eredménye) kétséget kizáróan v. nagy valószínűséggel bekövetkezik, ill. amelyre v. amelynek hatására, eredményére (feltétlenül) számítani lehet	adjective-| Kétségtelen, nyilvánvaló	none
biztos_1		adjective-| olyan 〈dolog, kül. esemény, jelenség v. cselekedet, tevékenység〉, amely(nek várt hatása, eredménye) kétséget kizáróan v. nagy valószínűséggel bekövetkezik, ill. amelyre v. amelynek hatására, eredményére (feltétlenül) számítani lehet	adjective-| Bizonyára, biztosan, bizonyosan	none
biztos_1		adjective-| olyan 〈dolog, kül. esemény, jelenség v. cselekedet, tevékenység〉, amely(nek várt hatása, eredménye) kétséget kizáróan v. nagy valószínűséggel bekövetkezik, ill. amelyre v. amelynek hatására, eredményére (feltétlenül) számítani lehet	noun-| Olyan dolog, olyasmi, amelyben, amelynek valóságában, bekövetkezésében feltétlenül bízhatunk.	none
