buča	noun	neumen, naiven, nespameten človek	[*buča], glava	none
bučanje	noun	oddajanje močnega, globokega zvoka, zlasti ob nekaterih naravnih pojavih	bučanje |glagolnik od bučati|	narrower
bučanje	noun	oddajanje močnega, globokega zvoka, zlasti ob nekaterih naravnih pojavih	bučanje |glagolnik od bučati|	narrower
bučanje	noun	oddajanje temu podobnega zvoka sploh	bučanje |glagolnik od bučati|	narrower
bučanje	noun	oddajanje temu podobnega zvoka sploh	bučanje |glagolnik od bučati|	narrower
bučati	verb	oddajati močen, globok zvok, zlasti ob nekaterih naravnih pojavih	bučati |dajati močne, zamolkle glasove|	narrower
bučati	verb	oddajati močen, globok zvok, zlasti ob nekaterih naravnih pojavih	bučati |dajati močne, zamolkle glasove|	narrower
bučati	verb	oddajati močen, globok zvok, zlasti ob nekaterih naravnih pojavih	bučati |dajati močne, zamolkle glasove|	narrower
bučati	verb	oddajati močen, globok zvok, zlasti ob nekaterih naravnih pojavih	bučati |dajati močne, zamolkle glasove|	narrower
bučati	verb	premikati se ob oddajanju takega zvoka	bučati |dajati močne, zamolkle glasove|	narrower
bučati	verb	premikati se ob oddajanju takega zvoka	bučati |dajati močne, zamolkle glasove|	narrower
bučati	verb	premikati se ob oddajanju takega zvoka	bučati |dajati močne, zamolkle glasove|	narrower
bučati	verb	premikati se ob oddajanju takega zvoka	bučati |dajati močne, zamolkle glasove|	narrower
bučati	verb	z govorjenjem, kričanjem, premikanjem, navadno več oseb, povzročati močne, globoke zvoke, hrup	bučati |dajati močne, zamolkle glasove|	narrower
bučati	verb	z govorjenjem, kričanjem, premikanjem, navadno več oseb, povzročati močne, globoke zvoke, hrup	bučati |dajati močne, zamolkle glasove|	narrower
bučati	verb	z govorjenjem, kričanjem, premikanjem, navadno več oseb, povzročati močne, globoke zvoke, hrup	bučati |dajati močne, zamolkle glasove|	narrower
bučati	verb	z govorjenjem, kričanjem, premikanjem, navadno več oseb, povzročati močne, globoke zvoke, hrup	bučati |dajati močne, zamolkle glasove|	narrower
bučati	verb	pojavljati se, izražati se kot tak zvok	bučati |dajati močne, zamolkle glasove|	narrower
bučati	verb	pojavljati se, izražati se kot tak zvok	bučati |dajati močne, zamolkle glasove|	narrower
bučati	verb	pojavljati se, izražati se kot tak zvok	bučati |dajati močne, zamolkle glasove|	narrower
bučati	verb	pojavljati se, izražati se kot tak zvok	bučati |dajati močne, zamolkle glasove|	narrower
bučati	verb	zaznavati v sebi neprijeten, glasen, globok zvok, zlasti ob slabem počutju ali vznemirjenosti	bučati |dajati močne, zamolkle glasove|	none
bučati	verb	zaznavati v sebi neprijeten, glasen, globok zvok, zlasti ob slabem počutju ali vznemirjenosti	bučati |dajati močne, zamolkle glasove|	none
bučati	verb	zaznavati v sebi neprijeten, glasen, globok zvok, zlasti ob slabem počutju ali vznemirjenosti	bučati |dajati močne, zamolkle glasove|	none
bučati	verb	zaznavati v sebi neprijeten, glasen, globok zvok, zlasti ob slabem počutju ali vznemirjenosti	bučati |dajati močne, zamolkle glasove|	none
bučati	verb	biti prisoten, pojavljati se v veliki meri, tako da je to očitno, zaznavno	bučati |dajati močne, zamolkle glasove|	none
bučati	verb	biti prisoten, pojavljati se v veliki meri, tako da je to očitno, zaznavno	bučati |dajati močne, zamolkle glasove|	none
bučati	verb	biti prisoten, pojavljati se v veliki meri, tako da je to očitno, zaznavno	bučati |dajati močne, zamolkle glasove|	none
bučati	verb	biti prisoten, pojavljati se v veliki meri, tako da je to očitno, zaznavno	bučati |dajati močne, zamolkle glasove|	none
bula	noun	okroglasta nabreklina, oteklina, navadno na koži ali tik pod njo	bula |oteklina, nabreklina|	narrower
bula	noun	okroglasta nabreklina, oteklina, navadno na koži ali tik pod njo	bula |oteklina, nabreklina|	narrower
bula	noun	okroglasta nabreklina, oteklina, navadno na koži ali tik pod njo	bula |oteklina, nabreklina|	narrower
bula	noun	skupek izrojenih celic kakega tkiva, navadno znotraj telesa	bula |oteklina, nabreklina|	narrower
bula	noun	skupek izrojenih celic kakega tkiva, navadno znotraj telesa	bula |oteklina, nabreklina|	narrower
bula	noun	skupek izrojenih celic kakega tkiva, navadno znotraj telesa	bula |oteklina, nabreklina|	narrower
bula	noun	valjasta blazina za klekljanje	bula |oteklina, nabreklina|	none
bula	noun	valjasta blazina za klekljanje	bula |oteklina, nabreklina|	none
bula	noun	valjasta blazina za klekljanje	bula |oteklina, nabreklina|	none
bula	noun	klobasi podobna koroška jed iz koščkov mesa, kruha, jajc v svinjskem ali govejem črevesu	bula |oteklina, nabreklina|	none
bula	noun	klobasi podobna koroška jed iz koščkov mesa, kruha, jajc v svinjskem ali govejem črevesu	bula |oteklina, nabreklina|	none
bula	noun	klobasi podobna koroška jed iz koščkov mesa, kruha, jajc v svinjskem ali govejem črevesu	bula |oteklina, nabreklina|	none
bula	noun	pomembna papeška ali vladarska listina s kovinskim pečatom	bula |oteklina, nabreklina|	none
bula	noun	pomembna papeška ali vladarska listina s kovinskim pečatom	bula |oteklina, nabreklina|	none
bula	noun	pomembna papeška ali vladarska listina s kovinskim pečatom	bula |oteklina, nabreklina|	none
cajtenge	noun	periodično, navadno dnevno, tedensko izhajajoča publikacija za seznanjanje javnosti z aktualnim dogajanjem, novicami	[*cajtenge], časopis	exact
cediti	verb	ločevati trdno snov od tekočine s pretakanjem skozi kaj luknjičastega, mrežastega	cediti, precejati	narrower
cediti	verb	ločevati trdno snov od tekočine s pretakanjem skozi kaj luknjičastega, mrežastega	cediti, precejati	narrower
cediti	verb	teči počasi in v manjših količinah	cediti, precejati	narrower
cediti	verb	teči počasi in v manjših količinah	cediti, precejati	narrower
cediti	verb	biti prisoten, zlasti v večjih količinah	cediti, precejati	none
cediti	verb	biti prisoten, zlasti v večjih količinah	cediti, precejati	none
cediti	verb	izražati pozitivno občutje, naklonjenost do koga, česa v veliki, pretirani meri	cediti, precejati	none
cediti	verb	izražati pozitivno občutje, naklonjenost do koga, česa v veliki, pretirani meri	cediti, precejati	none
crkniti	verb	priti v stanje, ko osnovni življenjski procesi ne potekajo več	poginiti	exact
crkniti	verb	priti v stanje, ko osnovni življenjski procesi ne potekajo več	umreti	none
crkniti	verb	priti v stanje, ko osnovni procesi, ki zagotavljajo obstoj, delovanje, preživetje, ne potekajo več	poginiti	none
crkniti	verb	priti v stanje, ko osnovni procesi, ki zagotavljajo obstoj, delovanje, preživetje, ne potekajo več	umreti	narrower
crkniti	verb	priti v stanje neodzivnosti, nedelovanja, nedosegljivosti	poginiti	none
crkniti	verb	priti v stanje neodzivnosti, nedelovanja, nedosegljivosti	umreti	none
čebela	noun	žuželka s sivim in rjavim ali rumenim progastim zadkom, ki daje med in vosek	čebela |žuželka, ki daje med in vosek|	exact
česen	noun	kulturna rastlina z razvejanim steblom in podzemno čebulico s stroki belkaste barve, ki se uporablja zlasti kot začimba	česen |začimbna rastlina z dolgimi ozkimi listi ali njeni iz strokov sestavljeni podzemeljski deli|	narrower
česen	noun	kulturna rastlina z razvejanim steblom in podzemno čebulico s stroki belkaste barve, ki se uporablja zlasti kot začimba	česen |začimbna rastlina z dolgimi ozkimi listi ali njeni iz strokov sestavljeni podzemeljski deli|	narrower
česen	noun	stroki te rastline, zlasti kot hrana, jed	česen |začimbna rastlina z dolgimi ozkimi listi ali njeni iz strokov sestavljeni podzemeljski deli|	narrower
česen	noun	stroki te rastline, zlasti kot hrana, jed	česen |začimbna rastlina z dolgimi ozkimi listi ali njeni iz strokov sestavljeni podzemeljski deli|	narrower
čist	adjective	ki je brez umazanije, odpadkov, neželenih snovi	|ki je brez umazanije, prahu|	narrower
čist	adjective	ki je brez umazanije, odpadkov, neželenih snovi	|ki je brez umazanije, prahu|	narrower
čist	adjective	ki je brez umazanije, odpadkov, neželenih snovi	|ki je brez primesi|	none
čist	adjective	ki je brez umazanije, odpadkov, neželenih snovi	|ki je brez primesi|	none
čist	adjective	ki je brez umazanije, odpadkov, neželenih snovi	|ki je brez primesi|	none
čist	adjective	ki je brez umazanije, odpadkov, neželenih snovi	|ki je brez primesi|	none
čist	adjective	ki tako stanje odraža ali je zanj značilno	|ki je brez umazanije, prahu|	narrower
čist	adjective	ki tako stanje odraža ali je zanj značilno	|ki je brez umazanije, prahu|	narrower
čist	adjective	ki tako stanje odraža ali je zanj značilno	|ki je brez primesi|	none
čist	adjective	ki tako stanje odraža ali je zanj značilno	|ki je brez primesi|	none
čist	adjective	ki tako stanje odraža ali je zanj značilno	|ki je brez primesi|	none
čist	adjective	ki tako stanje odraža ali je zanj značilno	|ki je brez primesi|	none
čist	adjective	ki ni skaljen ali moten	|ki je brez umazanije, prahu|	none
čist	adjective	ki ni skaljen ali moten	|ki je brez umazanije, prahu|	none
čist	adjective	ki ni skaljen ali moten	|ki je brez primesi|	none
čist	adjective	ki ni skaljen ali moten	|ki je brez primesi|	none
čist	adjective	ki ni skaljen ali moten	|ki je brez primesi|	none
čist	adjective	ki ni skaljen ali moten	|ki je brez primesi|	none
čist	adjective	ki skrbi za osebno higieno, urejenost	|ki je brez umazanije, prahu|	none
čist	adjective	ki skrbi za osebno higieno, urejenost	|ki je brez umazanije, prahu|	none
čist	adjective	ki skrbi za osebno higieno, urejenost	|ki je brez primesi|	none
čist	adjective	ki skrbi za osebno higieno, urejenost	|ki je brez primesi|	none
čist	adjective	ki skrbi za osebno higieno, urejenost	|ki je brez primesi|	none
čist	adjective	ki skrbi za osebno higieno, urejenost	|ki je brez primesi|	none
čist	adjective	ki se redno neguje in navadno opravlja potrebo na posebnem mestu	|ki je brez umazanije, prahu|	none
čist	adjective	ki se redno neguje in navadno opravlja potrebo na posebnem mestu	|ki je brez umazanije, prahu|	none
čist	adjective	ki se redno neguje in navadno opravlja potrebo na posebnem mestu	|ki je brez primesi|	none
čist	adjective	ki se redno neguje in navadno opravlja potrebo na posebnem mestu	|ki je brez primesi|	none
čist	adjective	ki se redno neguje in navadno opravlja potrebo na posebnem mestu	|ki je brez primesi|	none
čist	adjective	ki se redno neguje in navadno opravlja potrebo na posebnem mestu	|ki je brez primesi|	none
čist	adjective	ki ustreza standardom čistoče, higiene pri določeni dejavnosti, zlasti zdravstvu, živilstvu	|ki je brez umazanije, prahu|	none
čist	adjective	ki ustreza standardom čistoče, higiene pri določeni dejavnosti, zlasti zdravstvu, živilstvu	|ki je brez umazanije, prahu|	none
čist	adjective	ki ustreza standardom čistoče, higiene pri določeni dejavnosti, zlasti zdravstvu, živilstvu	|ki je brez primesi|	none
čist	adjective	ki ustreza standardom čistoče, higiene pri določeni dejavnosti, zlasti zdravstvu, živilstvu	|ki je brez primesi|	none
čist	adjective	ki ustreza standardom čistoče, higiene pri določeni dejavnosti, zlasti zdravstvu, živilstvu	|ki je brez primesi|	none
čist	adjective	ki ustreza standardom čistoče, higiene pri določeni dejavnosti, zlasti zdravstvu, živilstvu	|ki je brez primesi|	none
čist	adjective	ki pri delovanju, uporabi onesnažuje okolje v manjši meri	|ki je brez umazanije, prahu|	none
čist	adjective	ki pri delovanju, uporabi onesnažuje okolje v manjši meri	|ki je brez umazanije, prahu|	none
čist	adjective	ki pri delovanju, uporabi onesnažuje okolje v manjši meri	|ki je brez primesi|	none
čist	adjective	ki pri delovanju, uporabi onesnažuje okolje v manjši meri	|ki je brez primesi|	none
čist	adjective	ki pri delovanju, uporabi onesnažuje okolje v manjši meri	|ki je brez primesi|	none
čist	adjective	ki pri delovanju, uporabi onesnažuje okolje v manjši meri	|ki je brez primesi|	none
čist	adjective	ki temelji na sožitju z naravo, skrbi za zdravje	|ki je brez umazanije, prahu|	none
čist	adjective	ki temelji na sožitju z naravo, skrbi za zdravje	|ki je brez umazanije, prahu|	none
čist	adjective	ki temelji na sožitju z naravo, skrbi za zdravje	|ki je brez primesi|	none
čist	adjective	ki temelji na sožitju z naravo, skrbi za zdravje	|ki je brez primesi|	none
čist	adjective	ki temelji na sožitju z naravo, skrbi za zdravje	|ki je brez primesi|	none
čist	adjective	ki temelji na sožitju z naravo, skrbi za zdravje	|ki je brez primesi|	none
čist	adjective	ki je brez tujih prvin, dodatkov, primesi	|ki je brez umazanije, prahu|	none
čist	adjective	ki je brez tujih prvin, dodatkov, primesi	|ki je brez umazanije, prahu|	none
čist	adjective	ki je brez tujih prvin, dodatkov, primesi	|ki je brez primesi|	narrower
čist	adjective	ki je brez tujih prvin, dodatkov, primesi	|ki je brez primesi|	narrower
čist	adjective	ki je brez tujih prvin, dodatkov, primesi	|ki je brez primesi|	narrower
čist	adjective	ki je brez tujih prvin, dodatkov, primesi	|ki je brez primesi|	narrower
čist	adjective	ki se mu pripisuje, da je brez tujih prvin	|ki je brez umazanije, prahu|	none
čist	adjective	ki se mu pripisuje, da je brez tujih prvin	|ki je brez umazanije, prahu|	none
čist	adjective	ki se mu pripisuje, da je brez tujih prvin	|ki je brez primesi|	narrower
čist	adjective	ki se mu pripisuje, da je brez tujih prvin	|ki je brez primesi|	narrower
čist	adjective	ki se mu pripisuje, da je brez tujih prvin	|ki je brez primesi|	narrower
čist	adjective	ki se mu pripisuje, da je brez tujih prvin	|ki je brez primesi|	narrower
čist	adjective	ki je brez česa odvečnega, nepotrebnega, neželenega sploh	|ki je brez umazanije, prahu|	none
čist	adjective	ki je brez česa odvečnega, nepotrebnega, neželenega sploh	|ki je brez umazanije, prahu|	none
čist	adjective	ki je brez česa odvečnega, nepotrebnega, neželenega sploh	|ki je brez primesi|	narrower
čist	adjective	ki je brez česa odvečnega, nepotrebnega, neželenega sploh	|ki je brez primesi|	narrower
čist	adjective	ki je brez česa odvečnega, nepotrebnega, neželenega sploh	|ki je brez primesi|	narrower
čist	adjective	ki je brez česa odvečnega, nepotrebnega, neželenega sploh	|ki je brez primesi|	narrower
čist	adjective	ki je brez česa drugega	|ki je brez umazanije, prahu|	none
čist	adjective	ki je brez česa drugega	|ki je brez umazanije, prahu|	none
čist	adjective	ki je brez česa drugega	|ki je brez primesi|	narrower
čist	adjective	ki je brez česa drugega	|ki je brez primesi|	narrower
čist	adjective	ki je brez česa drugega	|ki je brez primesi|	narrower
čist	adjective	ki je brez česa drugega	|ki je brez primesi|	narrower
čist	adjective	pri katerem je bistvena lastnost, značilnost izražena v najvišji možni meri, stopnji	|ki je brez umazanije, prahu|	none
čist	adjective	pri katerem je bistvena lastnost, značilnost izražena v najvišji možni meri, stopnji	|ki je brez umazanije, prahu|	none
čist	adjective	pri katerem je bistvena lastnost, značilnost izražena v najvišji možni meri, stopnji	|ki je brez primesi|	none
čist	adjective	pri katerem je bistvena lastnost, značilnost izražena v najvišji možni meri, stopnji	|ki je brez primesi|	none
čist	adjective	pri katerem je bistvena lastnost, značilnost izražena v najvišji možni meri, stopnji	|ki je brez primesi|	none
čist	adjective	pri katerem je bistvena lastnost, značilnost izražena v najvišji možni meri, stopnji	|ki je brez primesi|	none
čist	adjective	ki je jasen, enoznačen in je rezultat preglednega, nespornega postopka	|ki je brez umazanije, prahu|	none
čist	adjective	ki je jasen, enoznačen in je rezultat preglednega, nespornega postopka	|ki je brez umazanije, prahu|	none
čist	adjective	ki je jasen, enoznačen in je rezultat preglednega, nespornega postopka	|ki je brez primesi|	none
čist	adjective	ki je jasen, enoznačen in je rezultat preglednega, nespornega postopka	|ki je brez primesi|	none
čist	adjective	ki je jasen, enoznačen in je rezultat preglednega, nespornega postopka	|ki je brez primesi|	none
čist	adjective	ki je jasen, enoznačen in je rezultat preglednega, nespornega postopka	|ki je brez primesi|	none
čist	adjective	ki je enostaven, preprost, brez odvečnih okrasnih elementov	|ki je brez umazanije, prahu|	none
čist	adjective	ki je enostaven, preprost, brez odvečnih okrasnih elementov	|ki je brez umazanije, prahu|	none
čist	adjective	ki je enostaven, preprost, brez odvečnih okrasnih elementov	|ki je brez primesi|	none
čist	adjective	ki je enostaven, preprost, brez odvečnih okrasnih elementov	|ki je brez primesi|	none
čist	adjective	ki je enostaven, preprost, brez odvečnih okrasnih elementov	|ki je brez primesi|	none
čist	adjective	ki je enostaven, preprost, brez odvečnih okrasnih elementov	|ki je brez primesi|	none
čist	adjective	ki je dovršene kakovosti, brez motenj, šumov	|ki je brez umazanije, prahu|	none
čist	adjective	ki je dovršene kakovosti, brez motenj, šumov	|ki je brez umazanije, prahu|	none
čist	adjective	ki je dovršene kakovosti, brez motenj, šumov	|ki je brez primesi|	none
čist	adjective	ki je dovršene kakovosti, brez motenj, šumov	|ki je brez primesi|	none
čist	adjective	ki je dovršene kakovosti, brez motenj, šumov	|ki je brez primesi|	none
čist	adjective	ki je dovršene kakovosti, brez motenj, šumov	|ki je brez primesi|	none
čist	adjective	ki je v etičnem, moralnem smislu brez izrazitejših pomanjkljivosti	|ki je brez umazanije, prahu|	none
čist	adjective	ki je v etičnem, moralnem smislu brez izrazitejših pomanjkljivosti	|ki je brez umazanije, prahu|	none
čist	adjective	ki je v etičnem, moralnem smislu brez izrazitejših pomanjkljivosti	|ki je brez primesi|	none
čist	adjective	ki je v etičnem, moralnem smislu brez izrazitejših pomanjkljivosti	|ki je brez primesi|	none
čist	adjective	ki je v etičnem, moralnem smislu brez izrazitejših pomanjkljivosti	|ki je brez primesi|	none
čist	adjective	ki je v etičnem, moralnem smislu brez izrazitejših pomanjkljivosti	|ki je brez primesi|	none
čist	adjective	ki odraža odsotnost takih pomanjkljivosti	|ki je brez umazanije, prahu|	none
čist	adjective	ki odraža odsotnost takih pomanjkljivosti	|ki je brez umazanije, prahu|	none
čist	adjective	ki odraža odsotnost takih pomanjkljivosti	|ki je brez primesi|	none
čist	adjective	ki odraža odsotnost takih pomanjkljivosti	|ki je brez primesi|	none
čist	adjective	ki odraža odsotnost takih pomanjkljivosti	|ki je brez primesi|	none
čist	adjective	ki odraža odsotnost takih pomanjkljivosti	|ki je brez primesi|	none
čist	adjective	ki temelji na upoštevanju etičnih in moralnih načel, kot jih določajo verske zapovedi, zlasti glede spolne vzdržnosti	|ki je brez umazanije, prahu|	none
čist	adjective	ki temelji na upoštevanju etičnih in moralnih načel, kot jih določajo verske zapovedi, zlasti glede spolne vzdržnosti	|ki je brez umazanije, prahu|	none
čist	adjective	ki temelji na upoštevanju etičnih in moralnih načel, kot jih določajo verske zapovedi, zlasti glede spolne vzdržnosti	|ki je brez primesi|	none
čist	adjective	ki temelji na upoštevanju etičnih in moralnih načel, kot jih določajo verske zapovedi, zlasti glede spolne vzdržnosti	|ki je brez primesi|	none
