ahots		abeslaria	(Mus.) konposizio batean, kantari edo instrumentistek interpretatzen dituzten nota-segidetako bakoitza	none
ahots		abeslaria	(Mus.) kantuan bereizi ohi diren erregistroetako bakoitza. Emakumezkoenak soprano, mezzosoprano eta kontraltoa dira; gizonezkoenak, tenore, baritono eta baxua	none
ahots		ahots-korden bitartez ekoizten den soinua, ahotsa	laringeko kordak dardaratzen direnean sortzen den soinua. Hizketa eta kantuaren oinarri fisikoa da	exact
ahots		ahots-korden bitartez ekoizten den soinua, ahotsa	hitz egin edo kantatzen duen pertsona	none
ahots		ahots-korden bitartez ekoizten den soinua, ahotsa	(Mus.) konposizio batean, kantari edo instrumentistek interpretatzen dituzten nota-segidetako bakoitza	none
ahots		ahots-korden bitartez ekoizten den soinua, ahotsa	(Mus.) kantuan bereizi ohi diren erregistroetako bakoitza. Emakumezkoenak soprano, mezzosoprano eta kontraltoa dira; gizonezkoenak, tenore, baritono eta baxua	none
ahots		musika polifonikoan ahots edo instrumentu jakin batek daukan melodia	laringeko kordak dardaratzen direnean sortzen den soinua. Hizketa eta kantuaren oinarri fisikoa da	none
ahots		musika polifonikoan ahots edo instrumentu jakin batek daukan melodia	hitz egin edo kantatzen duen pertsona	none
ahots		musika polifonikoan ahots edo instrumentu jakin batek daukan melodia	(Mus.) konposizio batean, kantari edo instrumentistek interpretatzen dituzten nota-segidetako bakoitza	exact
ahots		musika polifonikoan ahots edo instrumentu jakin batek daukan melodia	(Mus.) kantuan bereizi ohi diren erregistroetako bakoitza. Emakumezkoenak soprano, mezzosoprano eta kontraltoa dira; gizonezkoenak, tenore, baritono eta baxua	none
ahots		hitz egiteko gaitasuna	laringeko kordak dardaratzen direnean sortzen den soinua. Hizketa eta kantuaren oinarri fisikoa da	none
ahots		hitz egiteko gaitasuna	hitz egin edo kantatzen duen pertsona	none
ahots		hitz egiteko gaitasuna	(Mus.) konposizio batean, kantari edo instrumentistek interpretatzen dituzten nota-segidetako bakoitza	none
ahots		hitz egiteko gaitasuna	(Mus.) kantuan bereizi ohi diren erregistroetako bakoitza. Emakumezkoenak soprano, mezzosoprano eta kontraltoa dira; gizonezkoenak, tenore, baritono eta baxua	none
ahots		pertsona baten berbaldiko ezaugarri edota doinu bereizgarria	laringeko kordak dardaratzen direnean sortzen den soinua. Hizketa eta kantuaren oinarri fisikoa da	related
ahots		pertsona baten berbaldiko ezaugarri edota doinu bereizgarria	hitz egin edo kantatzen duen pertsona	none
ahots		pertsona baten berbaldiko ezaugarri edota doinu bereizgarria	(Mus.) konposizio batean, kantari edo instrumentistek interpretatzen dituzten nota-segidetako bakoitza	none
ahots		pertsona baten berbaldiko ezaugarri edota doinu bereizgarria	(Mus.) kantuan bereizi ohi diren erregistroetako bakoitza. Emakumezkoenak soprano, mezzosoprano eta kontraltoa dira; gizonezkoenak, tenore, baritono eta baxua	none
aita		ume bat edo gehiago sortarazi dituen animalia arra	ume bat edo gehiago sorrarazitako gizon edo animalia arra, bereziki haiekiko	narrower
aita		ume bat edo gehiago sortarazi dituen animalia arra	kristau-erlijioan, Hirutasun Santuko lehen pertsona	none
aita		ume bat edo gehiago sortarazi dituen animalia arra	hainbat apaiz eta erlijiosori ematen zaion trataera	none
aita		hainbat apaiz eta bereziki elizgizoni ematen zaien titulua	ume bat edo gehiago sorrarazitako gizon edo animalia arra, bereziki haiekiko	none
aita		hainbat apaiz eta bereziki elizgizoni ematen zaien titulua	kristau-erlijioan, Hirutasun Santuko lehen pertsona	none
aita		hainbat apaiz eta bereziki elizgizoni ematen zaien titulua	hainbat apaiz eta erlijiosori ematen zaion trataera	exact
aita		instituzio bat ezartzen edo sortzen duen gizona	ume bat edo gehiago sorrarazitako gizon edo animalia arra, bereziki haiekiko	none
aita		instituzio bat ezartzen edo sortzen duen gizona	kristau-erlijioan, Hirutasun Santuko lehen pertsona	none
aita		instituzio bat ezartzen edo sortzen duen gizona	hainbat apaiz eta erlijiosori ematen zaion trataera	none
aita		leinu baten fundatzaile edo burua den gizona	ume bat edo gehiago sorrarazitako gizon edo animalia arra, bereziki haiekiko	narrower
aita		leinu baten fundatzaile edo burua den gizona	kristau-erlijioan, Hirutasun Santuko lehen pertsona	none
aita		leinu baten fundatzaile edo burua den gizona	hainbat apaiz eta erlijiosori ematen zaion trataera	none
aita		seme edo alaba bat edo gehiago sortarazi dituen gizona	ume bat edo gehiago sorrarazitako gizon edo animalia arra, bereziki haiekiko	narrower
aita		seme edo alaba bat edo gehiago sortarazi dituen gizona	kristau-erlijioan, Hirutasun Santuko lehen pertsona	none
aita		seme edo alaba bat edo gehiago sortarazi dituen gizona	hainbat apaiz eta erlijiosori ematen zaion trataera	none
andere		emakumeei zenbaitetan ematen zaien trataera formala	andrea; jaunaren emaztea	narrower
andere		emakumeei zenbaitetan ematen zaien trataera formala	emakume ezkonduekiko trataera	none
andere		emakumeei zenbaitetan ematen zaien trataera formala	erleei deitzeko hitza	none
andere		ezkondurik dagoen emakumea bere ezkontidearekiko	andrea; jaunaren emaztea	none
andere		ezkondurik dagoen emakumea bere ezkontidearekiko	emakume ezkonduekiko trataera	exact
andere		ezkondurik dagoen emakumea bere ezkontidearekiko	erleei deitzeko hitza	none
andere		pertsona eme heldua (gizonezkoaren aurkako gisa)	andrea; jaunaren emaztea	none
andere		pertsona eme heldua (gizonezkoaren aurkako gisa)	emakume ezkonduekiko trataera	none
andere		pertsona eme heldua (gizonezkoaren aurkako gisa)	erleei deitzeko hitza	none
andere		emakume zaharra tratatzeko modua	andrea; jaunaren emaztea	none
andere		emakume zaharra tratatzeko modua	emakume ezkonduekiko trataera	none
andere		emakume zaharra tratatzeko modua	erleei deitzeko hitza	none
andre		emakumeei zenbaitetan ematen zaien trataera formala	emakume itzaltsua, jaunaren emaztea	none
andre		emakumeei zenbaitetan ematen zaien trataera formala	emakumea, bereziki ezkondua	related
andre		emakumeei zenbaitetan ematen zaien trataera formala	emaztea	none
andre		emakumeei zenbaitetan ematen zaien trataera formala	santei zenbaitetan ematen zaien trataera	none
andre		emakume zaharra tratatzeko modua	emakume itzaltsua, jaunaren emaztea	none
andre		emakume zaharra tratatzeko modua	emakumea, bereziki ezkondua	narrower
andre		emakume zaharra tratatzeko modua	emaztea	none
andre		emakume zaharra tratatzeko modua	santei zenbaitetan ematen zaien trataera	none
andre		santei zenbaitetan ematen zaien trataera	emakume itzaltsua, jaunaren emaztea	none
andre		santei zenbaitetan ematen zaien trataera	emakumea, bereziki ezkondua	none
andre		santei zenbaitetan ematen zaien trataera	emaztea	none
andre		santei zenbaitetan ematen zaien trataera	santei zenbaitetan ematen zaien trataera	exact
andre		ezkondurik dagoen emakumea bere ezkontidearekiko	emakume itzaltsua, jaunaren emaztea	none
andre		ezkondurik dagoen emakumea bere ezkontidearekiko	emakumea, bereziki ezkondua	none
andre		ezkondurik dagoen emakumea bere ezkontidearekiko	emaztea	exact
andre		ezkondurik dagoen emakumea bere ezkontidearekiko	santei zenbaitetan ematen zaien trataera	none
andre		pertsona eme heldua (gizonezkoaren aurkako gisa)	emakume itzaltsua, jaunaren emaztea	none
andre		pertsona eme heldua (gizonezkoaren aurkako gisa)	emakumea, bereziki ezkondua	narrower
andre		pertsona eme heldua (gizonezkoaren aurkako gisa)	emaztea	none
andre		pertsona eme heldua (gizonezkoaren aurkako gisa)	santei zenbaitetan ematen zaien trataera	none
aparatu		funtzio berbera betetzen duten edo prozesu organiko jakin batean elementu osagarri diren organoen multzoa	helburu jakin baterako tresna mekaniko, elektriko edo elektronikoa, piezen akoplamenduz eratua	none
aparatu		funtzio berbera betetzen duten edo prozesu organiko jakin batean elementu osagarri diren organoen multzoa	(Anat.) funtzio bera betetzeak elkartzen dituen organo-multzoa	exact
aparatu		funtzio berbera betetzen duten edo prozesu organiko jakin batean elementu osagarri diren organoen multzoa	(Pol.) alderdi politiko batean, goi-karguek osatzen duten egitura; bereziki, erabaki-ahalmen handikoa denean	none
aparatu		etxean nahiz bulegoan erabiltzeko tresna iraunkorra	helburu jakin baterako tresna mekaniko, elektriko edo elektronikoa, piezen akoplamenduz eratua	narrower
aparatu		etxean nahiz bulegoan erabiltzeko tresna iraunkorra	(Anat.) funtzio bera betetzeak elkartzen dituen organo-multzoa	none
aparatu		etxean nahiz bulegoan erabiltzeko tresna iraunkorra	(Pol.) alderdi politiko batean, goi-karguek osatzen duten egitura; bereziki, erabaki-ahalmen handikoa denean	none
aparatu		helburu jakin baterako sortutako tresneria	helburu jakin baterako tresna mekaniko, elektriko edo elektronikoa, piezen akoplamenduz eratua	broader
aparatu		helburu jakin baterako sortutako tresneria	(Anat.) funtzio bera betetzeak elkartzen dituen organo-multzoa	none
aparatu		helburu jakin baterako sortutako tresneria	(Pol.) alderdi politiko batean, goi-karguek osatzen duten egitura; bereziki, erabaki-ahalmen handikoa denean	none
arau		joko bat definitzen edo kirol bat zuzentzen den modua	jokabidearen ardatz edo gidaritzat hartzen edo ezartzen den zera; zerbait nola egin behar den adierazteko argibidea	narrower
arau		joko bat definitzen edo kirol bat zuzentzen den modua	-en arabera	none
arau		joko bat definitzen edo kirol bat zuzentzen den modua	ahala	none
arau		zerbait nola egin behar den adierazteko argibidea	jokabidearen ardatz edo gidaritzat hartzen edo ezartzen den zera; zerbait nola egin behar den adierazteko argibidea	narrower
arau		zerbait nola egin behar den adierazteko argibidea	-en arabera	none
arau		zerbait nola egin behar den adierazteko argibidea	ahala	none
arau		ardatz edo gidaritzat hartzen dena	jokabidearen ardatz edo gidaritzat hartzen edo ezartzen den zera; zerbait nola egin behar den adierazteko argibidea	broader
arau		ardatz edo gidaritzat hartzen dena	-en arabera	none
arau		ardatz edo gidaritzat hartzen dena	ahala	none
argitasun		ulertzeko gaitasuna	argia denaren nolakotasuna	none
argitasun		ulertzeko gaitasuna	gauzak ulertzeko ahalmena, argia	exact
argitasun		ulertzeko gaitasuna	argibidea	none
argitasun		zerbait azaltzen, ulertarazten duen zera	argia denaren nolakotasuna	none
argitasun		zerbait azaltzen, ulertarazten duen zera	gauzak ulertzeko ahalmena, argia	none
argitasun		zerbait azaltzen, ulertarazten duen zera	argibidea	exact
argitasun		argitasun asko egotea	argia denaren nolakotasuna	related
argitasun		argitasun asko egotea	gauzak ulertzeko ahalmena, argia	none
argitasun		argitasun asko egotea	argibidea	none
argitasun		koadro, argazki edo margoetan sortzen den efektua	argia denaren nolakotasuna	narrower
argitasun		koadro, argazki edo margoetan sortzen den efektua	gauzak ulertzeko ahalmena, argia	none
argitasun		koadro, argazki edo margoetan sortzen den efektua	argibidea	none
arrazoi		sen ona eta zentzumena edukitzearen egoera	zerbaiten zergatia azaltzen duen, zerbait bidezko egiten duen zera	none
arrazoi		sen ona eta zentzumena edukitzearen egoera	zerbait frogatzeko argudioa	none
arrazoi		sen ona eta zentzumena edukitzearen egoera	adimena, ahalmen intelektuala	exact
arrazoi		sen ona eta zentzumena edukitzearen egoera	(Mat.) bi zenbaki errealen arteko konparazio-zenbakia, haien zatidura dena. a eta b-ren arrazoia (b . 0) x da, baldin a = bx	none
arrazoi		existitzen edo gertatzen den zerbaiten justifikazioa	zerbaiten zergatia azaltzen duen, zerbait bidezko egiten duen zera	none
arrazoi		existitzen edo gertatzen den zerbaiten justifikazioa	zerbait frogatzeko argudioa	exact
arrazoi		existitzen edo gertatzen den zerbaiten justifikazioa	adimena, ahalmen intelektuala	none
arrazoi		existitzen edo gertatzen den zerbaiten justifikazioa	(Mat.) bi zenbaki errealen arteko konparazio-zenbakia, haien zatidura dena. a eta b-ren arrazoia (b . 0) x da, baldin a = bx	none
arrazoi		zenbait gertakarien kausaren azalpen bat	zerbaiten zergatia azaltzen duen, zerbait bidezko egiten duen zera	exact
arrazoi		zenbait gertakarien kausaren azalpen bat	zerbait frogatzeko argudioa	none
arrazoi		zenbait gertakarien kausaren azalpen bat	adimena, ahalmen intelektuala	none
arrazoi		zenbait gertakarien kausaren azalpen bat	(Mat.) bi zenbaki errealen arteko konparazio-zenbakia, haien zatidura dena. a eta b-ren arrazoia (b . 0) x da, baldin a = bx	none
arrazoi		zenbait premisa edo ondorio logikoki justifikatzen dituen gertakaria	zerbaiten zergatia azaltzen duen, zerbait bidezko egiten duen zera	none
arrazoi		zenbait premisa edo ondorio logikoki justifikatzen dituen gertakaria	zerbait frogatzeko argudioa	broader
arrazoi		zenbait premisa edo ondorio logikoki justifikatzen dituen gertakaria	adimena, ahalmen intelektuala	none
arrazoi		zenbait premisa edo ondorio logikoki justifikatzen dituen gertakaria	(Mat.) bi zenbaki errealen arteko konparazio-zenbakia, haien zatidura dena. a eta b-ren arrazoia (b . 0) x da, baldin a = bx	none
arrazoi		zerbaitekin osoa edo konsistentea izatea edo logikan oinarritua egotea	zerbaiten zergatia azaltzen duen, zerbait bidezko egiten duen zera	broader
arrazoi		zerbaitekin osoa edo konsistentea izatea edo logikan oinarritua egotea	zerbait frogatzeko argudioa	none
arrazoi		zerbaitekin osoa edo konsistentea izatea edo logikan oinarritua egotea	adimena, ahalmen intelektuala	none
arrazoi		zerbaitekin osoa edo konsistentea izatea edo logikan oinarritua egotea	(Mat.) bi zenbaki errealen arteko konparazio-zenbakia, haien zatidura dena. a eta b-ren arrazoia (b . 0) x da, baldin a = bx	none
arrazoi		arrazoiarekin edo argumentu logikoekin defendagarria den eragingarria	zerbaiten zergatia azaltzen duen, zerbait bidezko egiten duen zera	none
arrazoi		arrazoiarekin edo argumentu logikoekin defendagarria den eragingarria	zerbait frogatzeko argudioa	broader
arrazoi		arrazoiarekin edo argumentu logikoekin defendagarria den eragingarria	adimena, ahalmen intelektuala	none
arrazoi		arrazoiarekin edo argumentu logikoekin defendagarria den eragingarria	(Mat.) bi zenbaki errealen arteko konparazio-zenbakia, haien zatidura dena. a eta b-ren arrazoia (b . 0) x da, baldin a = bx	none
aste		7 egunetako edozein denboraldi	ondoz ondoko zazpi egunen segida, igandetik larunbatera (ohiko erabileran astelehenetik igandera) doana	none
aste		7 egunetako edozein denboraldi	zazpi eguneko epea	exact
aste		7 egunetako edozein denboraldi	asteguna, laneguna (gehienetan, jai ideiarekin aurrez aurre)	none
aste		astelehenetik hasita, elkarren segidako zazpi egun irauten duen denboraldia	ondoz ondoko zazpi egunen segida, igandetik larunbatera (ohiko erabileran astelehenetik igandera) doana	exact
aste		astelehenetik hasita, elkarren segidako zazpi egun irauten duen denboraldia	zazpi eguneko epea	none
aste		astelehenetik hasita, elkarren segidako zazpi egun irauten duen denboraldia	asteguna, laneguna (gehienetan, jai ideiarekin aurrez aurre)	none
aste		asteko lan ordu edo egunak	ondoz ondoko zazpi egunen segida, igandetik larunbatera (ohiko erabileran astelehenetik igandera) doana	none
aste		asteko lan ordu edo egunak	zazpi eguneko epea	none
aste		asteko lan ordu edo egunak	asteguna, laneguna (gehienetan, jai ideiarekin aurrez aurre)	exact
atari		hainbat eraikinen sarreran egoten den espazio estali gabe eta gehienetan arkupez inguratua	eraikinaren ate-ingurua edo sarbide-ingurua, barrukoa nahiz kanpokoa	narrower
atari		hainbat eraikinen sarreran egoten den espazio estali gabe eta gehienetan arkupez inguratua	zerbaiten aurreko uneak, hasiera edo sarrera	none
atari		hainbat eraikinen sarreran egoten den espazio estali gabe eta gehienetan arkupez inguratua	agente jakin baten efektuak nabaritzen hasten diren balioa	none
atari		zerbaiten aurreko uneak, hasiera edo sarrera	eraikinaren ate-ingurua edo sarbide-ingurua, barrukoa nahiz kanpokoa	none
atari		zerbaiten aurreko uneak, hasiera edo sarrera	zerbaiten aurreko uneak, hasiera edo sarrera	exact
atari		zerbaiten aurreko uneak, hasiera edo sarrera	agente jakin baten efektuak nabaritzen hasten diren balioa	none
atari		eraikinaren ate- edo sarbide-ingurua, barrukoa nahiz kanpokoa	eraikinaren ate-ingurua edo sarbide-ingurua, barrukoa nahiz kanpokoa	exact
atari		eraikinaren ate- edo sarbide-ingurua, barrukoa nahiz kanpokoa	zerbaiten aurreko uneak, hasiera edo sarrera	none
atari		eraikinaren ate- edo sarbide-ingurua, barrukoa nahiz kanpokoa	agente jakin baten efektuak nabaritzen hasten diren balioa	none
aukera		posible denaren nolakotasuna	multzo batetik nahiaren arabera har daitezkeen zeretako bakoitza	none
aukera		posible denaren nolakotasuna	aukeratzea	none
aukera		posible denaren nolakotasuna	aukera daitezkeen gauzen multzoa; ugaritasuna	none
aukera		posible denaren nolakotasuna	zerbait egiteko abagunea edo ahalbidea	related
aukera		momentu erabakigarri batean ematen den gertaera	multzo batetik nahiaren arabera har daitezkeen zeretako bakoitza	none
aukera		momentu erabakigarri batean ematen den gertaera	aukeratzea	none
aukera		momentu erabakigarri batean ematen den gertaera	aukera daitezkeen gauzen multzoa; ugaritasuna	none
aukera		momentu erabakigarri batean ematen den gertaera	zerbait egiteko abagunea edo ahalbidea	narrower
aukera		ustekabean ematen den gertaera zorionekoa	multzo batetik nahiaren arabera har daitezkeen zeretako bakoitza	none
aukera		ustekabean ematen den gertaera zorionekoa	aukeratzea	none
aukera		ustekabean ematen den gertaera zorionekoa	aukera daitezkeen gauzen multzoa; ugaritasuna	none
aukera		ustekabean ematen den gertaera zorionekoa	zerbait egiteko abagunea edo ahalbidea	exact
aukera		multzo batetik nahiaren arabera har daitezkeen zeretako bakoitza	multzo batetik nahiaren arabera har daitezkeen zeretako bakoitza	exact
aukera		multzo batetik nahiaren arabera har daitezkeen zeretako bakoitza	aukeratzea	none
aukera		multzo batetik nahiaren arabera har daitezkeen zeretako bakoitza	aukera daitezkeen gauzen multzoa; ugaritasuna	none
aukera		multzo batetik nahiaren arabera har daitezkeen zeretako bakoitza	zerbait egiteko abagunea edo ahalbidea	none
aukera		aukera daitezkeen gauzen multzoa; ugaritasuna	multzo batetik nahiaren arabera har daitezkeen zeretako bakoitza	none
aukera		aukera daitezkeen gauzen multzoa; ugaritasuna	aukeratzea	none
aukera		aukera daitezkeen gauzen multzoa; ugaritasuna	aukera daitezkeen gauzen multzoa; ugaritasuna	exact
aukera		aukera daitezkeen gauzen multzoa; ugaritasuna	zerbait egiteko abagunea edo ahalbidea	none
aukera		aukeratutako pertsona edo gauza	multzo batetik nahiaren arabera har daitezkeen zeretako bakoitza	none
aukera		aukeratutako pertsona edo gauza	aukeratzea	related
aukera		aukeratutako pertsona edo gauza	aukera daitezkeen gauzen multzoa; ugaritasuna	none
aukera		aukeratutako pertsona edo gauza	zerbait egiteko abagunea edo ahalbidea	none
aurkako		garaitu beharreko lehiakidea	zerbaiten edo norbaiten aurka dagoena	none
aurkako		garaitu beharreko lehiakidea	norbaitekiko, berak lortu nahi duena lortu nahi duen beste edonor; lehiakidea	narrower
aurkako		garaitu beharreko lehiakidea	(Mat.) balio absolutu bera baina kontrako zeinua duten zenbakietako bakoitza	none
aurkako		lehiaketa batean lehiakidea	zerbaiten edo norbaiten aurka dagoena	none
aurkako		lehiaketa batean lehiakidea	norbaitekiko, berak lortu nahi duena lortu nahi duen beste edonor; lehiakidea	narrower
aurkako		lehiaketa batean lehiakidea	(Mat.) balio absolutu bera baina kontrako zeinua duten zenbakietako bakoitza	none
aurkako		zerbaiten aurka dena	zerbaiten edo norbaiten aurka dagoena	exact
aurkako		zerbaiten aurka dena	norbaitekiko, berak lortu nahi duena lortu nahi duen beste edonor; lehiakidea	none
aurkako		zerbaiten aurka dena	(Mat.) balio absolutu bera baina kontrako zeinua duten zenbakietako bakoitza	none
babes		norbait edo zerbait babesteko edo hornitzeko ematen den laguntza emozionala nahiz materiala	eragozpen eta erasoetatik gordetzen, zaintzen edo begiratzen duen zera	none
babes		norbait edo zerbait babesteko edo hornitzeko ematen den laguntza emozionala nahiz materiala	zerbait aurrera ateratzeko ematen den laguntza	narrower
babes		norbait edo zerbait babesteko edo hornitzeko ematen den laguntza emozionala nahiz materiala	tokiez mintzatuz, babesean dagoena	none
babes		zerbait aurrera ateratzeko ematen den laguntza (erakundeez batez ere)	eragozpen eta erasoetatik gordetzen, zaintzen edo begiratzen duen zera	none
babes		zerbait aurrera ateratzeko ematen den laguntza (erakundeez batez ere)	zerbait aurrera ateratzeko ematen den laguntza	exact
babes		zerbait aurrera ateratzeko ematen den laguntza (erakundeez batez ere)	tokiez mintzatuz, babesean dagoena	none
babes		arrisku edo kalte batetik babestea	eragozpen eta erasoetatik gordetzen, zaintzen edo begiratzen duen zera	broader
babes		arrisku edo kalte batetik babestea	zerbait aurrera ateratzeko ematen den laguntza	none
babes		arrisku edo kalte batetik babestea	tokiez mintzatuz, babesean dagoena	none
babes		zerbait erasoetatik gordetzeko, zaintzeko edo begiratzeko aktibitatea	eragozpen eta erasoetatik gordetzen, zaintzen edo begiratzen duen zera	exact
babes		zerbait erasoetatik gordetzeko, zaintzeko edo begiratzeko aktibitatea	zerbait aurrera ateratzeko ematen den laguntza	none
