фаянс	noun	Изделия, посуда из такого материала.	0|Искусственно приготовляемая минеральная масса из особых сортов глины с примесью гипса и других веществ, идущая на керамические изделия.	none
фаянс	noun	Изделия, посуда из такого материала.	1|Изделия из такой массы, обожженные и докрытые глазурью.	none
ряса	noun	У православного духовенства: верхняя длинная одежда с широкими рукавами.	0|Верхняя длинная одежда в талию с широкими рукавами у православного духовенства.	none
разлить	verb	Налить из большого сосуда в меньшие.	0|Расплескать, пролить какую-л. жидкость.	none
разлить	verb	Налить из большого сосуда в меньшие.	1|Перелить какую-л. жидкость из одного сосуда в несколько других.	none
разлить	verb	Налить из большого сосуда в меньшие.	2|Распространить во все стороны, по всему пространству чего-л., в пределах чего-л.	none
разлить	verb	Расплескать по поверхности чего-н.	0|Расплескать, пролить какую-л. жидкость.	none
разлить	verb	Расплескать по поверхности чего-н.	1|Перелить какую-л. жидкость из одного сосуда в несколько других.	none
разлить	verb	Расплескать по поверхности чего-н.	2|Распространить во все стороны, по всему пространству чего-л., в пределах чего-л.	none
разлить	verb	Разъединить струей воды; разнять, окатив водой.	0|Расплескать, пролить какую-л. жидкость.	none
разлить	verb	Разъединить струей воды; разнять, окатив водой.	1|Перелить какую-л. жидкость из одного сосуда в несколько других.	none
разлить	verb	Разъединить струей воды; разнять, окатив водой.	2|Распространить во все стороны, по всему пространству чего-л., в пределах чего-л.	none
разлить	verb	Распространить во все стороны, по всему пространству чего-н.	0|Расплескать, пролить какую-л. жидкость.	none
разлить	verb	Распространить во все стороны, по всему пространству чего-н.	1|Перелить какую-л. жидкость из одного сосуда в несколько других.	none
разлить	verb	Распространить во все стороны, по всему пространству чего-н.	2|Распространить во все стороны, по всему пространству чего-л., в пределах чего-л.	none
хват	noun	Бойкий, полный молодечества человек.	0|Бойкий, ловкий, удалой человек.	none
хват	noun	То же, что ловкач.	0|Бойкий, ловкий, удалой человек.	none
увал	noun	Узкая и удлиненная возвышенность с пологими склонами и плоской вершиной.	0|Вытянутая в длину возвышенность с пологими склонами.	none
йога	noun	В Индии: религиозно-философское учение, разработавшее особую систему приемов и методов самопознания, позволяющего человеку управлять психическими и физиологическими функциями своего организма.	0|Учение о приемах и методах управления психикой и психофизиологией человека, лежащее в основе древнеиндийских религиозно-философских систем.	none
йога	noun	Система физических упражнений, выработанная последователями этого учения.	0|Учение о приемах и методах управления психикой и психофизиологией человека, лежащее в основе древнеиндийских религиозно-философских систем.	none
разве	conjunction	Выражает допущение, возможность.	0|Употребляется в сочетании со словами „только“, „лишь“, „кроме“ и т. п. и без них для выражения ограничения с оттенком уступительности, в значении:не считая того, что…;кроме того, что…;может быть, только…	none
разве	conjunction	Выражает допущение, возможность.	1|Употребляется для выражения противопоставления с оттенком условности, в значении:если не…;если только не…	none
разве	conjunction	В случае, если не, если только не.	0|Употребляется в сочетании со словами „только“, „лишь“, „кроме“ и т. п. и без них для выражения ограничения с оттенком уступительности, в значении:не считая того, что…;кроме того, что…;может быть, только…	none
разве	conjunction	В случае, если не, если только не.	1|Употребляется для выражения противопоставления с оттенком условности, в значении:если не…;если только не…	none
погожий	adjective	Хороший, благоприятный в отношении погоды.	0|Хороший, благоприятный в отношении погоды.	none
шаман	noun	У нек-рых народов, сохраняющих веру в духов и в возможность ритуального общения с ними: служитель культа; колдун-знахарь, способный приводить себя в состояние экстаза.	0|Служитель культа, согласно верованиям народов с древним анимистическим мировоззрением, вступающий в общение с духами с целью ограждения людей от их козней и причиняемых ими болезней.	none
акцент	noun	Ударение в слове, а также знак ударения.	0|Ударение в слове.	none
акцент	noun	Ударение в слове, а также знак ударения.	1||| Знак ударения.	none
акцент	noun	Ударение в слове, а также знак ударения.	2|Невольное искажение звуков какого-л. языка лицом, для которого этот язык не является родным.	none
акцент	noun	Подчеркивание какого-н. положения, мысли.	0|Ударение в слове.	none
акцент	noun	Подчеркивание какого-н. положения, мысли.	1||| Знак ударения.	none
акцент	noun	Подчеркивание какого-н. положения, мысли.	2|Невольное искажение звуков какого-л. языка лицом, для которого этот язык не является родным.	none
акцент	noun	Особенности выговора, свойственные говорящему не на своем родном языке.	0|Ударение в слове.	none
акцент	noun	Особенности выговора, свойственные говорящему не на своем родном языке.	1||| Знак ударения.	none
акцент	noun	Особенности выговора, свойственные говорящему не на своем родном языке.	2|Невольное искажение звуков какого-л. языка лицом, для которого этот язык не является родным.	none
разве	particle	Употр. при вопросе, выражая сомнение, недоверие, так ли, правда ли.	0|Употребляется в вопросительном предложении, выражающем сомнение в чем-л., недоверие к чему-л., удивление по поводу чего-л., близка по значению словам:неужели,возможно ли, что…	none
разве	particle	Употр. при вопросе, выражая сомнение, недоверие, так ли, правда ли.	1|Употребляется в вопросительном предложении для выражения неуверенности в необходимости какого-л. действия, колебания по поводу чего-л., близка по значению словам:может быть,не сто́ит ли,не следует ли.	none
разве	particle	Употр. при вопросе, выражая сомнение, недоверие, так ли, правда ли.	2|Употребляется для придания оттенка ограничения, предположения, возможности чего-л.	none
разве	particle	Выражает колебание и неуверенную готовность решиться, согласиться.	0|Употребляется в вопросительном предложении, выражающем сомнение в чем-л., недоверие к чему-л., удивление по поводу чего-л., близка по значению словам:неужели,возможно ли, что…	none
разве	particle	Выражает колебание и неуверенную готовность решиться, согласиться.	1|Употребляется в вопросительном предложении для выражения неуверенности в необходимости какого-л. действия, колебания по поводу чего-л., близка по значению словам:может быть,не сто́ит ли,не следует ли.	none
разве	particle	Выражает колебание и неуверенную готовность решиться, согласиться.	2|Употребляется для придания оттенка ограничения, предположения, возможности чего-л.	none
разве	particle	Выражение неуверенного предположения о чем-н. как единственно возможном.	0|Употребляется в вопросительном предложении, выражающем сомнение в чем-л., недоверие к чему-л., удивление по поводу чего-л., близка по значению словам:неужели,возможно ли, что…	none
разве	particle	Выражение неуверенного предположения о чем-н. как единственно возможном.	1|Употребляется в вопросительном предложении для выражения неуверенности в необходимости какого-л. действия, колебания по поводу чего-л., близка по значению словам:может быть,не сто́ит ли,не следует ли.	none
разве	particle	Выражение неуверенного предположения о чем-н. как единственно возможном.	2|Употребляется для придания оттенка ограничения, предположения, возможности чего-л.	none
институт	noun	Высшее учебное заведение.	0|Название некоторых высших учебных заведений и научно-исследовательских учреждений.	none
институт	noun	Высшее учебное заведение.	1|Привилегированное женское среднее учебное заведение закрытого типа в дореволюционной России.	none
институт	noun	Высшее учебное заведение.	2|Совокупность норм права в какой-л. области общественных отношений, та или иная форма общественного устройства.	none
институт	noun	Научно-исследовательское учреждение.	0|Название некоторых высших учебных заведений и научно-исследовательских учреждений.	none
институт	noun	Научно-исследовательское учреждение.	1|Привилегированное женское среднее учебное заведение закрытого типа в дореволюционной России.	none
институт	noun	Научно-исследовательское учреждение.	2|Совокупность норм права в какой-л. области общественных отношений, та или иная форма общественного устройства.	none
институт	noun	Женское, обычно закрытое, среднее учебное заведение.	0|Название некоторых высших учебных заведений и научно-исследовательских учреждений.	none
институт	noun	Женское, обычно закрытое, среднее учебное заведение.	1|Привилегированное женское среднее учебное заведение закрытого типа в дореволюционной России.	none
институт	noun	Женское, обычно закрытое, среднее учебное заведение.	2|Совокупность норм права в какой-л. области общественных отношений, та или иная форма общественного устройства.	none
институт	noun	Совокупность норм права в какой-н. области общественных отношений, та или иная форма общественного устройства.	0|Название некоторых высших учебных заведений и научно-исследовательских учреждений.	none
институт	noun	Совокупность норм права в какой-н. области общественных отношений, та или иная форма общественного устройства.	1|Привилегированное женское среднее учебное заведение закрытого типа в дореволюционной России.	none
институт	noun	Совокупность норм права в какой-н. области общественных отношений, та или иная форма общественного устройства.	2|Совокупность норм права в какой-л. области общественных отношений, та или иная форма общественного устройства.	none
гибкий	adjective	Легко сгибаемый, упругий.	0|Способный легко гнуться, сгибаться, изгибаться.	none
гибкий	adjective	Легко сгибаемый, упругий.	1|||Способный легко изменяться, богатый оттенками, выразительный (о голосе, языке, стихе и т. п.).	none
гибкий	adjective	Легко сгибаемый, упругий.	2|Умело и быстро применяющийся к условиям, к обстоятельствам.	none
гибкий	adjective	Богатый оттенками, изменяющийся в своих проявлениях.	0|Способный легко гнуться, сгибаться, изгибаться.	none
гибкий	adjective	Богатый оттенками, изменяющийся в своих проявлениях.	1|||Способный легко изменяться, богатый оттенками, выразительный (о голосе, языке, стихе и т. п.).	none
гибкий	adjective	Богатый оттенками, изменяющийся в своих проявлениях.	2|Умело и быстро применяющийся к условиям, к обстоятельствам.	none
гибкий	adjective	Легко поддающийся изменениям, преобразованиям.	0|Способный легко гнуться, сгибаться, изгибаться.	none
гибкий	adjective	Легко поддающийся изменениям, преобразованиям.	1|||Способный легко изменяться, богатый оттенками, выразительный (о голосе, языке, стихе и т. п.).	none
гибкий	adjective	Легко поддающийся изменениям, преобразованиям.	2|Умело и быстро применяющийся к условиям, к обстоятельствам.	none
гибкий	adjective	Способный трезво оценить обстановку, обстоятельства и приноровиться к ним.	0|Способный легко гнуться, сгибаться, изгибаться.	none
гибкий	adjective	Способный трезво оценить обстановку, обстоятельства и приноровиться к ним.	1|||Способный легко изменяться, богатый оттенками, выразительный (о голосе, языке, стихе и т. п.).	none
гибкий	adjective	Способный трезво оценить обстановку, обстоятельства и приноровиться к ним.	2|Умело и быстро применяющийся к условиям, к обстоятельствам.	none
нянчиться	verb	То же, что нянчить.	0|То же, чтонянчить.	none
нянчиться	verb	То же, что нянчить.	1|Уделять кому-, чему-л. много времени, внимания; возиться.	none
нянчиться	verb	Хлопотать, возиться с кем-чем-н.	0|То же, чтонянчить.	none
нянчиться	verb	Хлопотать, возиться с кем-чем-н.	1|Уделять кому-, чему-л. много времени, внимания; возиться.	none
пятница	noun	Пятый день недели.	0|Пятый (после воскресенья) день недели.	none
завтра	noun	День, следующий за сегодняшним.	0|Следующий день за сегодняшним.	none
завтра	noun	День, следующий за сегодняшним.	1||| Ближайшее будущее.	none
завтра	noun	Недалекое будущее.	0|Следующий день за сегодняшним.	none
завтра	noun	Недалекое будущее.	1||| Ближайшее будущее.	none
даром	adverb	То же, что бесплатно.	0|Бесплатно, безвозмездно.	none
даром	adverb	То же, что бесплатно.	1|Без пользы, напрасно, зря.	none
даром	adverb	Бесполезно, напрасно.	0|Бесплатно, безвозмездно.	none
даром	adverb	Бесполезно, напрасно.	1|Без пользы, напрасно, зря.	none
оба	numeral	И тот и другой.	0|И тот и другой.	none
жучить	verb	Донимать выговорами, строгостью.	0|Постоянно поучать, делая выговоры, читая наставления.	none
аббатство	noun	Католический монастырь.	Католический монастырь с принадлежащими ему владениями.	narrower
абонемент	noun	Документ, предоставляющий право на пользование чем-н., ка-кое-н. обслуживание, а также само такое право.	Право пользования чем-л. в течение определенного срока, а также документ, удостоверяющий это право.	exact
абрикосовый	adjective	см. абрикос.	Прил. к абрикос.	exact
абрикосовый	adjective	см. абрикос.	|| Приготовленный из абрикосов. Абрикосовое варенье.	none
абрикосовый	adjective	Желто-красный, цвета спелого абрикоса.	Прил. к абрикос.	none
абрикосовый	adjective	Желто-красный, цвета спелого абрикоса.	|| Приготовленный из абрикосов. Абрикосовое варенье.	none
ага	interjection	Восклицание с торжествующей интонацией.	Выражает злорадство, торжество, замешательство и т. п.	related
ага	particle	Выражает подтверждение, а также уяснение или догадку(прост.).	Употребляется для выражения согласия, подтверждения; соответствует по значению словам: да, хорошо, так.	broader
азбука	noun	Совокупность букв, принятых в данной письменности, располагаемых в установленном порядке, буквенный алфавит.	Совокупность букв какой-л. письменности, расположенных в установленном порядке; алфавит.	exact
азбука	noun	Совокупность букв, принятых в данной письменности, располагаемых в установленном порядке, буквенный алфавит.	Книга для начального обучения грамоте; букварь.	none
азбука	noun	Совокупность букв, принятых в данной письменности, располагаемых в установленном порядке, буквенный алфавит.	Основные начала, простейшие положения, основа чего-л.	none
азбука	noun	Тоже, что букварь (устар.).	Совокупность букв какой-л. письменности, расположенных в установленном порядке; алфавит.	none
азбука	noun	Тоже, что букварь (устар.).	Книга для начального обучения грамоте; букварь.	exact
азбука	noun	Тоже, что букварь (устар.).	Основные начала, простейшие положения, основа чего-л.	none
азбука	noun	Основные, простейшие начала какой-н. науки, дела.	Совокупность букв какой-л. письменности, расположенных в установленном порядке; алфавит.	none
азбука	noun	Основные, простейшие начала какой-н. науки, дела.	Книга для начального обучения грамоте; букварь.	none
азбука	noun	Основные, простейшие начала какой-н. науки, дела.	Основные начала, простейшие положения, основа чего-л.	exact
альбом	noun	Тетрадь из плотных листов в переплете для рисунков, каких-н. коллекции, фотографии.	Тетрадь или книга с чистыми листами для стихов, рисунков, фотографий, открыток и т. п.	exact
альбом	noun	Тетрадь из плотных листов в переплете для рисунков, каких-н. коллекции, фотографии.	Объединенное по теме собрание иллюстраций, рисунков, репродукций, чертежей и т. п., переплетенных вместе или собранных в папку.	none
альбом	noun	Собрание рисунков, репродукций, чертежей в виде книги, папки.	Тетрадь или книга с чистыми листами для стихов, рисунков, фотографий, открыток и т. п.	none
альбом	noun	Собрание рисунков, репродукций, чертежей в виде книги, папки.	Объединенное по теме собрание иллюстраций, рисунков, репродукций, чертежей и т. п., переплетенных вместе или собранных в папку.	broader
альбом	noun	Несколько объединенных одним названием музыкальных произведений одного исполнителя или одного ансамбля, записанных на грампластинку, кассету или на компакт-диск.	Тетрадь или книга с чистыми листами для стихов, рисунков, фотографий, открыток и т. п.	none
альбом	noun	Несколько объединенных одним названием музыкальных произведений одного исполнителя или одного ансамбля, записанных на грампластинку, кассету или на компакт-диск.	Объединенное по теме собрание иллюстраций, рисунков, репродукций, чертежей и т. п., переплетенных вместе или собранных в папку.	none
аминь	noun	В христианском богослужении: заключительное восклицание молитв, проповедей в знач. верно, истинно.	Конец, все кончено.	none
аминь	noun	Конец, смерть (устар.)	Конец, все кончено.	none
антресоли	noun	Верхний полуэтаж дома.	Верхний низкий этаж (полуэтаж) дома.	exact
антресоли	noun	Верхний полуэтаж дома.	Верхний полуярус в виде открытой галереи с перилами, сооружавшийся в особенно высоких комнатах.	none
антресоли	noun	Верхний полуэтаж дома.	Настил под потолком для хранения вещей.	none
антресоли	noun	Род балкона внутри высокого помещения.	Верхний низкий этаж (полуэтаж) дома.	none
антресоли	noun	Род балкона внутри высокого помещения.	Верхний полуярус в виде открытой галереи с перилами, сооружавшийся в особенно высоких комнатах.	exact
антресоли	noun	Род балкона внутри высокого помещения.	Настил под потолком для хранения вещей.	none
антресоли	noun	Настил под потолком для хранения вещей, а также отдельная верхняя часть шкафа, предназначенная для такого хранения.	Верхний низкий этаж (полуэтаж) дома.	none
антресоли	noun	Настил под потолком для хранения вещей, а также отдельная верхняя часть шкафа, предназначенная для такого хранения.	Верхний полуярус в виде открытой галереи с перилами, сооружавшийся в особенно высоких комнатах.	none
антресоли	noun	Настил под потолком для хранения вещей, а также отдельная верхняя часть шкафа, предназначенная для такого хранения.	Настил под потолком для хранения вещей.	broader
апостол	noun	В христианстве: ученик Христа, несущий людям его учение.	По евангельскому преданию — каждый из двенадцати учеников Христа, посланных им для проповеди своего учения.	broader
апостол	noun	В христианстве: ученик Христа, несущий людям его учение.	Ревностный последователь и распространитель какой-л. идеи, учения и т. п.	none
апостол	noun	В христианстве: ученик Христа, несущий людям его учение.	Церковная книга, содержащая так наз. «Деяния» и «Послания апостолов».	none
апостол	noun	Последователь и распространитель какой-н. идеи (книжн.).	По евангельскому преданию — каждый из двенадцати учеников Христа, посланных им для проповеди своего учения.	none
апостол	noun	Последователь и распространитель какой-н. идеи (книжн.).	Ревностный последователь и распространитель какой-л. идеи, учения и т. п.	exact
апостол	noun	Последователь и распространитель какой-н. идеи (книжн.).	Церковная книга, содержащая так наз. «Деяния» и «Послания апостолов».	none
апостол	noun	Богослужебная книга, содержащая "Деяния" и "Послания апостолов".	По евангельскому преданию — каждый из двенадцати учеников Христа, посланных им для проповеди своего учения.	none
апостол	noun	Богослужебная книга, содержащая "Деяния" и "Послания апостолов".	Ревностный последователь и распространитель какой-л. идеи, учения и т. п.	none
апостол	noun	Богослужебная книга, содержащая "Деяния" и "Послания апостолов".	Церковная книга, содержащая так наз. «Деяния» и «Послания апостолов».	exact
аппарат	noun	Прибор, техническое устройство, приспособление.	Прибор, механическое устройство для выполнения какой-л. определенной работы.	exact
аппарат	noun	Прибор, техническое устройство, приспособление.	Совокупность органов, выполняющих какую-л. особую функцию организма.	none
аппарат	noun	Прибор, техническое устройство, приспособление.	Совокупность учреждений, обслуживающих какую-л. область управления или хозяйства.	none
аппарат	noun	Прибор, техническое устройство, приспособление.	|| Совокупность сотрудников учреждения, организации, какой-л. области управления.	none
аппарат	noun	Совокупность органов, выполняющих какую-н. особую функцию организма (спец.).	Прибор, механическое устройство для выполнения какой-л. определенной работы.	none
аппарат	noun	Совокупность органов, выполняющих какую-н. особую функцию организма (спец.).	Совокупность органов, выполняющих какую-л. особую функцию организма.	exact
аппарат	noun	Совокупность органов, выполняющих какую-н. особую функцию организма (спец.).	Совокупность учреждений, обслуживающих какую-л. область управления или хозяйства.	none
аппарат	noun	Совокупность органов, выполняющих какую-н. особую функцию организма (спец.).	|| Совокупность сотрудников учреждения, организации, какой-л. области управления.	none
аппарат	noun	Совокупность учреждений, обслуживающих какую-н. отрасль управления, хозяйства.	Прибор, механическое устройство для выполнения какой-л. определенной работы.	none
аппарат	noun	Совокупность учреждений, обслуживающих какую-н. отрасль управления, хозяйства.	Совокупность органов, выполняющих какую-л. особую функцию организма.	none
аппарат	noun	Совокупность учреждений, обслуживающих какую-н. отрасль управления, хозяйства.	Совокупность учреждений, обслуживающих какую-л. область управления или хозяйства.	exact
аппарат	noun	Совокупность учреждений, обслуживающих какую-н. отрасль управления, хозяйства.	|| Совокупность сотрудников учреждения, организации, какой-л. области управления.	none
аппарат	noun	Совокупность сотрудников учреждения, организации, какой-н. области управления.	Прибор, механическое устройство для выполнения какой-л. определенной работы.	none
аппарат	noun	Совокупность сотрудников учреждения, организации, какой-н. области управления.	Совокупность органов, выполняющих какую-л. особую функцию организма.	none
аппарат	noun	Совокупность сотрудников учреждения, организации, какой-н. области управления.	Совокупность учреждений, обслуживающих какую-л. область управления или хозяйства.	none
